Symbol,Model,RMSE,MAE,QLIKE,UnderPred_Rate,Count
.FTMIB,LSTM-AFBRL,0.0050633129550367705,0.0033160022195710417,0.43194621655012627,50.303030303030305,1320.0
.FTMIB,LSTM-AFBRL-Original,0.005257064486697933,0.0034829143955378977,0.48204087842706905,47.72727272727273,1320.0
.FTMIB,LSTM-MSE,0.0051419944693475396,0.0032951176098096964,0.4765354519928037,55.22727272727273,1320.0
.FTMIB,LSTM-QLIKE,0.005008356840218018,0.003375705233113675,0.3856431492370009,47.27272727272727,1320.0
.FTSE,GRU-AFBRL,0.005071359856832578,0.002992708457890758,0.3944770370848522,42.476489028213166,3190.0
.FTSE,GRU-AFBRL-Original,0.005787976487806259,0.0032508630386581844,0.6443625919819487,49.15360501567398,3190.0
.FTSE,GRU-MSE,0.004684922184714465,0.0027386033571673942,0.35498687353598624,46.70846394984326,3190.0
.FTSE,GRU-QLIKE,0.004472812977333546,0.002773821879468578,0.3044224033219554,37.93103448275862,3190.0
.FTSE,LSTM-AFBRL,0.005150589451950253,0.0031865194735294874,0.4640801667971599,41.37931034482759,3190.0
.FTSE,LSTM-AFBRL-Original,0.006298691606338552,0.0037300918734053477,0.8692498247019415,45.956112852664575,3190.0
.FTSE,LSTM-MSE,0.0047941942174222875,0.0029271463050751937,0.39444002364067804,43.16614420062696,3190.0
.FTSE,LSTM-QLIKE,0.004742439161150057,0.003046792217873441,0.34577404657846295,35.76802507836991,3190.0
.GDAXI,GRU-AFBRL,0.007817057904462068,0.0034399803125292937,0.33255989775035816,38.71366728509585,3234.0
.GDAXI,GRU-AFBRL-Original,0.005750173181624334,0.0037175358644834333,0.4049351133077288,40.44526901669759,3234.0
.GDAXI,GRU-MSE,0.005004088176814337,0.0030491240365131105,0.3085066760404193,42.826221397649974,3234.0
.GDAXI,GRU-QLIKE,0.00501737092360018,0.0032350444698668332,0.29480656809053585,35.80705009276438,3234.0
.GDAXI,LSTM-AFBRL,0.00560927415728474,0.0035763220290077062,0.37479860882405913,38.40445269016698,3234.0
.GDAXI,LSTM-AFBRL-Original,0.006089046573502227,0.004003339640006386,0.44956084460748236,37.90970933828077,3234.0
.GDAXI,LSTM-MSE,0.00543364756421384,0.0034416442312085725,0.37837196987871274,44.063079777365495,3234.0
.GDAXI,LSTM-QLIKE,0.005402981673897842,0.0035281581541682146,0.34795452100503776,35.77612863327149,3234.0
.GSPTSE,GRU-AFBRL,0.0046219023198924404,0.002741771043970973,0.5805433014066491,43.4220251293422,2706.0
.GSPTSE,GRU-AFBRL-Original,0.005465707982790387,0.003004492083990045,0.7045427486440771,45.15890613451589,2706.0
.GSPTSE,GRU-MSE,0.0038716643526972515,0.002540922573832159,0.418258949975756,43.82852919438285,2706.0
.GSPTSE,GRU-QLIKE,0.00521709436527913,0.0028335466429711548,0.3735808636945616,33.03769401330377,2706.0
.GSPTSE,LSTM-AFBRL,0.005046880950066718,0.0029381043052455736,0.5505666763039148,43.01552106430155,2706.0
.GSPTSE,LSTM-AFBRL-Original,0.006353766402202896,0.003362069549764583,1.6276997402036888,53.43680709534369,2706.0
